market,category,split,reason,origin_week
US,culinary_gastronomy,train,pandemic_gap,2023-11-26
US,culinary_gastronomy,train,pandemic_gap,2023-12-03
US,culinary_gastronomy,train,pandemic_gap,2023-12-10
US,culinary_gastronomy,train,pandemic_gap,2023-12-17
US,culinary_gastronomy,train,target_crosses_split,2024-03-03
US,culinary_gastronomy,train,target_crosses_split,2024-03-10
US,culinary_gastronomy,train,target_crosses_split,2024-03-17
US,culinary_gastronomy,train,target_crosses_split,2024-03-24
US,culinary_gastronomy,train,target_crosses_split,2024-03-31
US,culinary_gastronomy,train,target_crosses_split,2024-04-07
US,culinary_gastronomy,train,target_crosses_split,2024-04-14
US,culinary_gastronomy,train,target_crosses_split,2024-04-21
US,culinary_gastronomy,train,target_crosses_split,2024-04-28
US,culinary_gastronomy,train,target_crosses_split,2024-05-05
US,culinary_gastronomy,train,target_crosses_split,2024-05-12
US,culinary_gastronomy,validation,target_crosses_split,2024-12-22
US,culinary_gastronomy,validation,target_crosses_split,2024-12-29
US,culinary_gastronomy,validation,target_crosses_split,2025-01-05
US,culinary_gastronomy,validation,target_crosses_split,2025-01-12
US,culinary_gastronomy,validation,target_crosses_split,2025-01-19
US,culinary_gastronomy,validation,target_crosses_split,2025-01-26
US,culinary_gastronomy,validation,target_crosses_split,2025-02-02
US,culinary_gastronomy,validation,target_crosses_split,2025-02-09
US,culinary_gastronomy,validation,target_crosses_split,2025-02-16
US,culinary_gastronomy,validation,target_crosses_split,2025-02-23
US,culinary_gastronomy,validation,target_crosses_split,2025-03-02
US,cultural_heritage,train,pandemic_gap,2019-10-06
US,cultural_heritage,train,pandemic_gap,2019-10-13
US,cultural_heritage,train,pandemic_gap,2019-10-20
US,cultural_heritage,train,pandemic_gap,2019-10-27
US,cultural_heritage,train,pandemic_gap,2019-11-03
US,cultural_heritage,train,pandemic_gap,2019-11-10
US,cultural_heritage,train,pandemic_gap,2019-11-17
US,cultural_heritage,train,pandemic_gap,2019-11-24
US,cultural_heritage,train,pandemic_gap,2019-12-01
US,cultural_heritage,train,pandemic_gap,2019-12-08
US,cultural_heritage,train,pandemic_gap,2019-12-15
US,cultural_heritage,train,pandemic_gap,2019-12-22
US,cultural_heritage,train,pandemic_gap,2023-01-01
US,cultural_heritage,train,pandemic_gap,2023-01-08
US,cultural_heritage,train,pandemic_gap,2023-01-15
US,cultural_heritage,train,pandemic_gap,2023-01-22
US,cultural_heritage,train,pandemic_gap,2023-01-29
US,cultural_heritage,train,pandemic_gap,2023-02-05
US,cultural_heritage,train,pandemic_gap,2023-02-12
US,cultural_heritage,train,pandemic_gap,2023-02-19
US,cultural_heritage,train,pandemic_gap,2023-02-26
US,cultural_heritage,train,pandemic_gap,2023-03-05
US,cultural_heritage,train,pandemic_gap,2023-03-12
US,cultural_heritage,train,pandemic_gap,2023-03-19
US,cultural_heritage,train,pandemic_gap,2023-03-26
US,cultural_heritage,train,pandemic_gap,2023-04-02
US,cultural_heritage,train,pandemic_gap,2023-04-09
US,cultural_heritage,train,pandemic_gap,2023-04-16
US,cultural_heritage,train,pandemic_gap,2023-04-23
US,cultural_heritage,train,pandemic_gap,2023-04-30
US,cultural_heritage,train,pandemic_gap,2023-05-07
US,cultural_heritage,train,pandemic_gap,2023-05-14
US,cultural_heritage,train,pandemic_gap,2023-05-21
US,cultural_heritage,train,pandemic_gap,2023-05-28
US,cultural_heritage,train,pandemic_gap,2023-06-04
US,cultural_heritage,train,pandemic_gap,2023-06-11
US,cultural_heritage,train,pandemic_gap,2023-06-18
US,cultural_heritage,train,pandemic_gap,2023-06-25
US,cultural_heritage,train,pandemic_gap,2023-07-02
US,cultural_heritage,train,pandemic_gap,2023-07-09
US,cultural_heritage,train,pandemic_gap,2023-07-16
US,cultural_heritage,train,pandemic_gap,2023-07-23
US,cultural_heritage,train,pandemic_gap,2023-07-30
US,cultural_heritage,train,pandemic_gap,2023-08-06
US,cultural_heritage,train,pandemic_gap,2023-08-13
US,cultural_heritage,train,pandemic_gap,2023-08-20
US,cultural_heritage,train,pandemic_gap,2023-08-27
US,cultural_heritage,train,pandemic_gap,2023-09-03
US,cultural_heritage,train,pandemic_gap,2023-09-10
US,cultural_heritage,train,pandemic_gap,2023-09-17
US,cultural_heritage,train,pandemic_gap,2023-09-24
US,cultural_heritage,train,pandemic_gap,2023-10-01
US,cultural_heritage,train,pandemic_gap,2023-10-08
US,cultural_heritage,train,pandemic_gap,2023-10-15
US,cultural_heritage,train,pandemic_gap,2023-10-22
US,cultural_heritage,train,pandemic_gap,2023-10-29
US,cultural_heritage,train,pandemic_gap,2023-11-05
US,cultural_heritage,train,pandemic_gap,2023-11-12
US,cultural_heritage,train,pandemic_gap,2023-11-19
US,cultural_heritage,train,pandemic_gap,2023-11-26
US,cultural_heritage,train,pandemic_gap,2023-12-03
US,cultural_heritage,train,pandemic_gap,2023-12-10
US,cultural_heritage,train,pandemic_gap,2023-12-17
US,cultural_heritage,train,target_crosses_split,2024-03-03
US,cultural_heritage,train,target_crosses_split,2024-03-10
US,cultural_heritage,train,target_crosses_split,2024-03-17
US,cultural_heritage,train,target_crosses_split,2024-03-24
US,cultural_heritage,train,target_crosses_split,2024-03-31
US,cultural_heritage,train,target_crosses_split,2024-04-07
US,cultural_heritage,train,target_crosses_split,2024-04-14
US,cultural_heritage,train,target_crosses_split,2024-04-21
US,cultural_heritage,train,target_crosses_split,2024-04-28
US,cultural_heritage,train,target_crosses_split,2024-05-05
US,cultural_heritage,train,target_crosses_split,2024-05-12
US,cultural_heritage,validation,target_crosses_split,2024-12-22
US,cultural_heritage,validation,target_crosses_split,2024-12-29
US,cultural_heritage,validation,target_crosses_split,2025-01-05
US,cultural_heritage,validation,target_crosses_split,2025-01-12
US,cultural_heritage,validation,target_crosses_split,2025-01-19
US,cultural_heritage,validation,target_crosses_split,2025-01-26
US,cultural_heritage,validation,target_crosses_split,2025-02-02
US,cultural_heritage,validation,target_crosses_split,2025-02-09
US,cultural_heritage,validation,target_crosses_split,2025-02-16
US,cultural_heritage,validation,target_crosses_split,2025-02-23
US,cultural_heritage,validation,target_crosses_split,2025-03-02
US,theme_parks_entertainment,train,pandemic_gap,2019-10-06
US,theme_parks_entertainment,train,pandemic_gap,2019-10-13
US,theme_parks_entertainment,train,pandemic_gap,2019-10-20
US,theme_parks_entertainment,train,pandemic_gap,2019-10-27
US,theme_parks_entertainment,train,pandemic_gap,2019-11-03
US,theme_parks_entertainment,train,pandemic_gap,2019-11-10
US,theme_parks_entertainment,train,pandemic_gap,2019-11-17
US,theme_parks_entertainment,train,pandemic_gap,2019-11-24
US,theme_parks_entertainment,train,pandemic_gap,2019-12-01
US,theme_parks_entertainment,train,pandemic_gap,2019-12-08
US,theme_parks_entertainment,train,pandemic_gap,2019-12-15
US,theme_parks_entertainment,train,pandemic_gap,2019-12-22
US,theme_parks_entertainment,train,pandemic_gap,2023-01-01
US,theme_parks_entertainment,train,pandemic_gap,2023-01-08
US,theme_parks_entertainment,train,pandemic_gap,2023-01-15
US,theme_parks_entertainment,train,pandemic_gap,2023-01-22
US,theme_parks_entertainment,train,pandemic_gap,2023-01-29
US,theme_parks_entertainment,train,pandemic_gap,2023-02-05
US,theme_parks_entertainment,train,pandemic_gap,2023-02-12
US,theme_parks_entertainment,train,pandemic_gap,2023-02-19
US,theme_parks_entertainment,train,pandemic_gap,2023-02-26
US,theme_parks_entertainment,train,pandemic_gap,2023-03-05
US,theme_parks_entertainment,train,pandemic_gap,2023-03-12
US,theme_parks_entertainment,train,pandemic_gap,2023-03-19
US,theme_parks_entertainment,train,pandemic_gap,2023-03-26
US,theme_parks_entertainment,train,pandemic_gap,2023-04-02
US,theme_parks_entertainment,train,pandemic_gap,2023-04-09
US,theme_parks_entertainment,train,pandemic_gap,2023-04-16
US,theme_parks_entertainment,train,pandemic_gap,2023-04-23
US,theme_parks_entertainment,train,pandemic_gap,2023-04-30
US,theme_parks_entertainment,train,pandemic_gap,2023-05-07
US,theme_parks_entertainment,train,pandemic_gap,2023-05-14
US,theme_parks_entertainment,train,pandemic_gap,2023-05-21
US,theme_parks_entertainment,train,pandemic_gap,2023-05-28
US,theme_parks_entertainment,train,pandemic_gap,2023-06-04
US,theme_parks_entertainment,train,pandemic_gap,2023-06-11
US,theme_parks_entertainment,train,pandemic_gap,2023-06-18
US,theme_parks_entertainment,train,pandemic_gap,2023-06-25
US,theme_parks_entertainment,train,pandemic_gap,2023-07-02
US,theme_parks_entertainment,train,pandemic_gap,2023-07-09
US,theme_parks_entertainment,train,pandemic_gap,2023-07-16
US,theme_parks_entertainment,train,pandemic_gap,2023-07-23
US,theme_parks_entertainment,train,pandemic_gap,2023-07-30
US,theme_parks_entertainment,train,pandemic_gap,2023-08-06
US,theme_parks_entertainment,train,pandemic_gap,2023-08-13
US,theme_parks_entertainment,train,pandemic_gap,2023-08-20
US,theme_parks_entertainment,train,pandemic_gap,2023-08-27
US,theme_parks_entertainment,train,pandemic_gap,2023-09-03
US,theme_parks_entertainment,train,pandemic_gap,2023-09-10
US,theme_parks_entertainment,train,pandemic_gap,2023-09-17
US,theme_parks_entertainment,train,pandemic_gap,2023-09-24
US,theme_parks_entertainment,train,pandemic_gap,2023-10-01
US,theme_parks_entertainment,train,pandemic_gap,2023-10-08
US,theme_parks_entertainment,train,pandemic_gap,2023-10-15
US,theme_parks_entertainment,train,pandemic_gap,2023-10-22
US,theme_parks_entertainment,train,pandemic_gap,2023-10-29
US,theme_parks_entertainment,train,pandemic_gap,2023-11-05
US,theme_parks_entertainment,train,pandemic_gap,2023-11-12
US,theme_parks_entertainment,train,pandemic_gap,2023-11-19
US,theme_parks_entertainment,train,pandemic_gap,2023-11-26
US,theme_parks_entertainment,train,pandemic_gap,2023-12-03
US,theme_parks_entertainment,train,pandemic_gap,2023-12-10
US,theme_parks_entertainment,train,pandemic_gap,2023-12-17
US,theme_parks_entertainment,train,target_crosses_split,2024-03-03
US,theme_parks_entertainment,train,target_crosses_split,2024-03-10
US,theme_parks_entertainment,train,target_crosses_split,2024-03-17
US,theme_parks_entertainment,train,target_crosses_split,2024-03-24
US,theme_parks_entertainment,train,target_crosses_split,2024-03-31
US,theme_parks_entertainment,train,target_crosses_split,2024-04-07
US,theme_parks_entertainment,train,target_crosses_split,2024-04-14
US,theme_parks_entertainment,train,target_crosses_split,2024-04-21
US,theme_parks_entertainment,train,target_crosses_split,2024-04-28
US,theme_parks_entertainment,train,target_crosses_split,2024-05-05
US,theme_parks_entertainment,train,target_crosses_split,2024-05-12
US,theme_parks_entertainment,validation,target_crosses_split,2024-12-22
US,theme_parks_entertainment,validation,target_crosses_split,2024-12-29
US,theme_parks_entertainment,validation,target_crosses_split,2025-01-05
US,theme_parks_entertainment,validation,target_crosses_split,2025-01-12
US,theme_parks_entertainment,validation,target_crosses_split,2025-01-19
US,theme_parks_entertainment,validation,target_crosses_split,2025-01-26
US,theme_parks_entertainment,validation,target_crosses_split,2025-02-02
US,theme_parks_entertainment,validation,target_crosses_split,2025-02-09
US,theme_parks_entertainment,validation,target_crosses_split,2025-02-16
US,theme_parks_entertainment,validation,target_crosses_split,2025-02-23
US,theme_parks_entertainment,validation,target_crosses_split,2025-03-02
US,urban_city,train,pandemic_gap,2019-10-06
US,urban_city,train,pandemic_gap,2019-10-13
US,urban_city,train,pandemic_gap,2019-10-20
US,urban_city,train,pandemic_gap,2019-10-27
US,urban_city,train,pandemic_gap,2019-11-03
US,urban_city,train,pandemic_gap,2019-11-10
US,urban_city,train,pandemic_gap,2019-11-17
US,urban_city,train,pandemic_gap,2019-11-24
US,urban_city,train,pandemic_gap,2019-12-01
US,urban_city,train,pandemic_gap,2019-12-08
US,urban_city,train,pandemic_gap,2019-12-15
US,urban_city,train,pandemic_gap,2019-12-22
US,urban_city,train,pandemic_gap,2023-01-01
US,urban_city,train,pandemic_gap,2023-01-08
US,urban_city,train,pandemic_gap,2023-01-15
US,urban_city,train,pandemic_gap,2023-01-22
US,urban_city,train,pandemic_gap,2023-01-29
US,urban_city,train,pandemic_gap,2023-02-05
US,urban_city,train,pandemic_gap,2023-02-12
US,urban_city,train,pandemic_gap,2023-02-19
US,urban_city,train,pandemic_gap,2023-02-26
US,urban_city,train,pandemic_gap,2023-03-05
US,urban_city,train,pandemic_gap,2023-03-12
US,urban_city,train,pandemic_gap,2023-03-19
US,urban_city,train,pandemic_gap,2023-03-26
US,urban_city,train,pandemic_gap,2023-04-02
US,urban_city,train,pandemic_gap,2023-04-09
US,urban_city,train,pandemic_gap,2023-04-16
US,urban_city,train,pandemic_gap,2023-04-23
US,urban_city,train,pandemic_gap,2023-04-30
US,urban_city,train,pandemic_gap,2023-05-07
US,urban_city,train,pandemic_gap,2023-05-14
US,urban_city,train,pandemic_gap,2023-05-21
US,urban_city,train,pandemic_gap,2023-05-28
US,urban_city,train,pandemic_gap,2023-06-04
US,urban_city,train,pandemic_gap,2023-06-11
US,urban_city,train,pandemic_gap,2023-06-18
US,urban_city,train,pandemic_gap,2023-06-25
US,urban_city,train,pandemic_gap,2023-07-02
US,urban_city,train,pandemic_gap,2023-07-09
US,urban_city,train,pandemic_gap,2023-07-16
US,urban_city,train,pandemic_gap,2023-07-23
US,urban_city,train,pandemic_gap,2023-07-30
US,urban_city,train,pandemic_gap,2023-08-06
US,urban_city,train,pandemic_gap,2023-08-13
US,urban_city,train,pandemic_gap,2023-08-20
US,urban_city,train,pandemic_gap,2023-08-27
US,urban_city,train,pandemic_gap,2023-09-03
US,urban_city,train,pandemic_gap,2023-09-10
US,urban_city,train,pandemic_gap,2023-09-17
US,urban_city,train,pandemic_gap,2023-09-24
US,urban_city,train,pandemic_gap,2023-10-01
US,urban_city,train,pandemic_gap,2023-10-08
US,urban_city,train,pandemic_gap,2023-10-15
US,urban_city,train,pandemic_gap,2023-10-22
US,urban_city,train,pandemic_gap,2023-10-29
US,urban_city,train,pandemic_gap,2023-11-05
US,urban_city,train,pandemic_gap,2023-11-12
US,urban_city,train,pandemic_gap,2023-11-19
US,urban_city,train,pandemic_gap,2023-11-26
US,urban_city,train,pandemic_gap,2023-12-03
US,urban_city,train,pandemic_gap,2023-12-10
US,urban_city,train,pandemic_gap,2023-12-17
US,urban_city,train,target_crosses_split,2024-03-03
US,urban_city,train,target_crosses_split,2024-03-10
US,urban_city,train,target_crosses_split,2024-03-17
US,urban_city,train,target_crosses_split,2024-03-24
US,urban_city,train,target_crosses_split,2024-03-31
US,urban_city,train,target_crosses_split,2024-04-07
US,urban_city,train,target_crosses_split,2024-04-14
US,urban_city,train,target_crosses_split,2024-04-21
US,urban_city,train,target_crosses_split,2024-04-28
US,urban_city,train,target_crosses_split,2024-05-05
US,urban_city,train,target_crosses_split,2024-05-12
US,urban_city,validation,target_crosses_split,2024-12-22
US,urban_city,validation,target_crosses_split,2024-12-29
US,urban_city,validation,target_crosses_split,2025-01-05
US,urban_city,validation,target_crosses_split,2025-01-12
US,urban_city,validation,target_crosses_split,2025-01-19
US,urban_city,validation,target_crosses_split,2025-01-26
US,urban_city,validation,target_crosses_split,2025-02-02
US,urban_city,validation,target_crosses_split,2025-02-09
US,urban_city,validation,target_crosses_split,2025-02-16
US,urban_city,validation,target_crosses_split,2025-02-23
US,urban_city,validation,target_crosses_split,2025-03-02
